DOI,Title,Authors,Year,Abstract,Include,Reason,Data Source
10.1016/j.jclepro.2023.135867,"New opportunities for the European Biogas industry: A review on current installation development, production potentials and yield improvements for manure and agricultural waste mixtures","Bumharter, Cornelis; Bolonio, David; Amez, Isabel; Garcia Martinez, Maria Jesus; Ortega, Marcelo F.",2023,"Despite most biogas-plants worldwide being within the EU-country territory, the potential of converting existing waste streams is not exploited sufficiently in the current industry landscape. Through analysing EU databases, it was determined that only 2.65% of biogas is produced to what is possible. The biogas generation potential is quoted as 2.46 x 10(7) TJ in energetic value, which is juxtaposed by the current production estimates of 6.51 x 10(5) TJ in 2021. We summarise the current legislative landscape and biogas outlook, primarily showing that many waste systems become uneconomical due to high transport distances to industrial-scale, high-efficiency biogas plants. To reduce environmental impact and profit from waste-to-energy mechanisms, individual farms are to focus on small-scale local biogas plants to boost their self-sufficiency objectives. The main feedstocks present in agriculture have been analysed to evaluate the best performance parameter to provide insight into process optimisation. Through statistical analysis of 65 independent co-digestion studies of manure and ligno-cellulosic biomass systems, the carbon-nitrogen ratio (C/N) is the most important factor to produce a high biomethane proportion in biogas. The ratio is equally crucial in the production quantity of biogas, as slight deviances may cause pH changes to either volatile fatty acid or ammonia accumulation. Modelling tasks showed that especially systems containing less than 50% manure show several correlations between pH, reduced volatile solids and C/N. Any inflection in pH yields inhibition as microbial performance reduces due to unfavourable conditions in the biogas reactor. It is apparent that anaerobic co-digestion of feedstocks is advantageous and using mixing regimes, larger implementation of low-cost pilot-scale digesters is advised in rural settlements. The behaviour of C/N, pH, solids retention time and manure proportion are discussed, showing that low C/N ratios of 15-25 are vital for good performance, whilst especially manure-heavy digestions perform better under higher pH conditions than comparative studies with more lignocellulosic biomass. The potential to degrade volatile solids (VS) is decreased substantially after more than 50% of manure have been added to the co-digestion.",maybe,"The abstract mentions analyzing 'EU databases' for agricultural topics, but does not specify which databases were used.",
10.3390/agronomy11020252,Transfer of Agricultural and Biological Sciences Research to Patents: The Case of EU-27,"Cascajares, Mila; Alcayde, Alfredo; Salmeron-Manzano, Esther; Manzano-Agugliaro, Francisco",2021,"Agriculture as an economic activity and agronomy as a science must provide food for a constantly growing population. Research in this field is therefore becoming increasingly essential. Much of the research is carried out in academic institutions and then developed in the private sector. Patents do not have to be issued through scientific institutions. Patents from scientific institutions are intended to have a certain economic return on the investment made in research when the patent is transferred to industry. A bibliometric analysis was carried out using the Scopus and SciVal databases. This study analyses all the research carried out in the field of agronomy and related sciences (Agricultural and Biological Sciences category of Scopus database) by EU-27 countries, which has been cited in at least one international patent. The data show that out of about 1 million published works only about 28,000 have been used as a source of patents. This study highlights the main countries and institutions in terms of this transfer. Among these, Germany, France and Spain stand out in absolute terms, but considering the degree of specialization. Regarding their specialization the institution ranking is led by Swedish University of Agricultural Sciences (58%), AgroParisTech (52%), Wageningen University & Research (48%), and INRAE (38%). It also analyses which journals used for this transfer are most important. For these publications more than 90% of the articles have had a higher-than-expected citation level for the year of publication, the type of publication and the discipline in which they are categorized. The most-obtained research fields can be distinguished as those related to genetics or mo-lecular biology, those related to specific foods, such as cheeses, milk, breads or oils, and, thirdly, the group covering food-related constituents such as caseins, probiotics, glutens, or starch.",no,"The data sources used, Scopus and SciVal, are global bibliographic databases, not datasets with exclusively European coverage.",
10.1038/s41598-019-49974-5,Variability of orographic enhancement of precipitation in the Alpine region,"Napoli, Anna; Crespi, Alice; Ragone, Francesco; Maugeri, Maurizio; Pasquero, Claudia",2019,"Climate change impacts are non uniformly distributed over the globe. Mountains have a peculiar response to large scale variations, documented by elevation gradients of surface temperature increase observed over many mountain ranges in the last decades. Significant changes of precipitation are expected in the changing climate and orographic effects are important in determining the amount of rainfall at a given location. It thus becomes particularly important to understand how orographic precipitation responds to global warming and to anthropogenic forcing. Here, using a large rain gauge dataset over the European Alpine region, we show that the distribution of annual precipitation among the lowlands and the mountains has varied over time, with an increase of the precipitation at the high elevations compared to the low elevations starting in the mid 20 century and peaking in the 1980s. The simultaneous increase and peak of anthropogenic aerosol load is discussed as a possible source for this interdecadal change. These results provide new insights to further our understanding and improve predictions of anthropic effects on mountain precipitations, which are fundamental for water security and management.",maybe,"The abstract mentions using a 'large rain gauge dataset over the European Alpine region,' which fits the criteria, but the specific name of the dataset is not provided.",
10.3390/environments11050095,Drought Monitoring Using Moderate Resolution Imaging Spectroradiometer-Derived NDVI Anomalies in Northern Algeria from 2011 to 2022,"Benhizia, Ramzi; Phinzi, Kwanele; Hateffard, Fatemeh; Aib, Haithem; Szabo, Gyorgy",2024,"Drought has emerged as a major challenge to global food and water security, and is particularly pronounced for Algeria, which frequently grapples with water shortages. This paper sought to monitor and assess the temporal and spatial distribution of drought severity across northern Algeria (excluding the Sahara) during the growing season from 2011 to 2022, while exploring the relationship between the normalized difference vegetation index (NDVI) anomaly and climate variables (rainfall and temperature). Temporal NDVI data from the Terra moderate resolution imaging spectroradiometer (MODIS) satellite covering the period 2000-2022 and climate data from the European Reanalysis 5th Generation (ERA5) datasets collected during the period 1990-2022 were used. The results showed that a considerable portion of northern Algeria has suffered from droughts of varying degrees of severity during the study period. The years 2022, 2021, 2016, and 2018 were the hardest hit, with 76%, 71%, 66%, and 60% of the area, respectively, experiencing drought conditions. While the relationship between the NDVI anomaly and the climatic factors showed variability across the different years, the steady decrease in vegetation health indicated by the NDVI anomaly corroborates the observed increase in drought intensity during the study period. We conclude that the MODIS-NDVI product offers a cost-efficient approach to monitor drought in data-scarce regions like Algeria, presenting a viable alternative to conventional climate-based drought indices, while serving as an initial step towards formulating drought mitigation plans.",no,"The data sources used, MODIS and ERA5, have global coverage, not exclusively European.",
10.1038/s41597-021-00961-4,Biotic threats for 23 major non-native tree species in Europe,"Poetzelsberger, Elisabeth; Gossner, Martin M.; Beenken, Ludwig; Gazda, Anna; Petr, Michal; Ylioja, Tiina; La Porta, Nicola; Avtzis, Dimitrios N.; Bay, Elodie; De Groot, Maarten; Drenkhan, Rein; Duduman, Mihai-Leonard; Enderle, Rasmus; Georgieva, Margarita; Hietala, Ari M.; Hoppe, Bjoern; Jactel, Herve; Jarni, Kristjan; Keren, Srdan; Keseru, Zsolt; Koprowski, Marcin; Kormutak, Andrej; Lombardero, Maria Josefa; Lukjanova, Aljona; Marozas, Vitas; Mauri, Edurad; Monteverdi, Maria Cristina; Nygaard, Per Holm; Ogris, Nikica; Olenici, Nicolai; Orazio, Christophe; Perny, Bernhard; Pinto, Gloria; Power, Michael; Puchalka, Radoslaw; Ravn, Hans Peter; Sevillano, Ignacio; Stroheker, Sophie; Taylor, Paul; Tsopelas, Panagiotis; Urban, Josef; Voolma, Kaljo; Westergren, Marjana; Witzell, Johanna; Zborovska, Olga; Zlatkovic, Milica",2021,"For non-native tree species with an origin outside of Europe a detailed compilation of enemy species including the severity of their attack is lacking up to now. We collected information on native and non-native species attacking non-native trees, i.e. type, extent and time of first observation of damage for 23 important non-native trees in 27 European countries. Our database includes about 2300 synthesised attack records (synthesised per biotic threat, tree and country) from over 800 species. Insects (49%) and fungi (45%) are the main observed biotic threats, but also arachnids, bacteria including phytoplasmas, mammals, nematodes, plants and viruses have been recorded. This information will be valuable to identify patterns and drivers of attacks, and trees with a lower current health risk to be considered for planting. In addition, our database will provide a baseline to which future impacts on non-native tree species could be compared with and thus will allow to analyse temporal trends of impacts.",yes,The paper describes the creation of a new database on biotic threats to tree species covering 27 European countries.,
10.12688/openreseurope.15373.2,"Diameter, height and species of 42 million trees in three European landscapes generated from field data and airborne laser scanning data.","Aussenac, Raphael; Monnet, Jean-Matthieu; Klopcic, Matija; Hawrylo, Pawel; Socha, Jaroslaw; Mahnken, Mats; Gutsch, Martin; Cordonnier, Thomas; Vallet, Patrick",2023,"Ecology and forestry sciences are using an increasing amount of data to address a wide variety of technical and research questions at the local, continental and global scales. However, one type of data remains rare: fine-grain descriptions of large landscapes. Yet, this type of data could help address the scaling issues in ecology and could prove useful for testing forest management strategies and accurately predicting the dynamics of ecosystem services. Here we present three datasets describing three large European landscapes in France, Poland and Slovenia down to the tree level. Tree diameter, height and species data were generated combining field data, vegetation maps and airborne laser scanning (ALS) data following an area-based approach. Together, these landscapes cover more than 100 000 ha and consist of more than 42 million trees of 51 different species. Alongside the data, we provide here a simple method to produce high-resolution descriptions of large landscapes using increasingly available data: inventory and ALS data. We carried out an in-depth evaluation of our workflow including, among other analyses, a leave-one-out cross validation. Overall, the landscapes we generated are in good agreement with the landscapes they aim to reproduce. In the most favourable conditions, the root mean square error (RMSE) of stand basal area (BA) and mean quadratic diameter (Dg) predictions were respectively 5.4 m 2.ha -1 and 3.9 cm, and the generated main species corresponded to the observed main species in 76.2% of cases.",yes,"The paper presents three datasets describing large European landscapes (France, Poland, and Slovenia) at the tree level, which meets all inclusion criteria.",
10.1038/s41467-024-46792-w,Fungal community composition predicts forest carbon storage at a continental scale,"Anthony, Mark A.; Tedersoo, Leho; De Vos, Bruno; Croise, Luc; Meesenburg, Henning; Wagner, Markus; Andreae, Henning; Jacob, Frank; Lech, Pawel; Kowalska, Anna; Greve, Martin; Popova, Genoveva; Frey, Beat; Gessler, Arthur; Schaub, Marcus; Ferretti, Marco; Waldner, Peter; Calatayud, Vicent; Canullo, Roberto; Papitto, Giancarlo; Marinsek, Aleksander; Ingerslev, Morten; Vesterdal, Lars; Rautio, Pasi; Meissner, Helge; Timmermann, Volkmar; Dettwiler, Mike; Eickenscheidt, Nadine; Schmitz, Andreas; Van Tiel, Nina; Crowther, Thomas W.; Averill, Colin",2024,"Forest soils harbor hyper-diverse microbial communities which fundamentally regulate carbon and nutrient cycling across the globe. Directly testing hypotheses on how microbiome diversity is linked to forest carbon storage has been difficult, due to a lack of paired data on microbiome diversity and in situ observations of forest carbon accumulation and storage. Here, we investigated the relationship between soil microbiomes and forest carbon across 238 forest inventory plots spanning 15 European countries. We show that the composition and diversity of fungal, but not bacterial, species is tightly coupled to both forest biotic conditions and a seven-fold variation in tree growth rates and biomass carbon stocks when controlling for the effects of dominant tree type, climate, and other environmental factors. This linkage is particularly strong for symbiotic endophytic and ectomycorrhizal fungi known to directly facilitate tree growth. Since tree growth rates in this system are closely and positively correlated with belowground soil carbon stocks, we conclude that fungal composition is a strong predictor of overall forest carbon storage across the European continent.Soil microbial diversity and composition is thought to play a major role in elemental cycling. Here, the authors analyse a large dataset of soil microbiome and carbon data from European forests and find that soil fungal community composition is a strong predictor of carbon storage.",yes,"The paper analyzes a large dataset of soil microbiome and carbon data from forests across 15 European countries, meeting all inclusion criteria.",
10.1016/j.landusepol.2015.05.025,Progress in indicators to assess agricultural landscape valuation: how and what is measured at different levels of governance,"Paracchini, M. L.; Pinto Correia, T.; Loupa-Ramos, I.; Capitani, C.; Madeira, L.",2016,"Landscape is defined by the European Landscape Convention as an area perceived by people, whose character is the result of the action and interaction of natural and/or human factors. Many efforts have been devoted in addressing the core concepts on which this definition roots: perception and interaction of men and nature, but when coming to large (continental) scale assessments, the latter prevail on the former.This paper aims at presenting a framework for a measurable landscape awareness indicator as a key link to the public demand for a specific type of landscape: the agricultural landscape. This is a necessary effort to complement more physically based assessments, which include as well the impact of human activities on landscapes.The analysis is carried out at different levels of governance: EU and regional, using an example from the Alentejo region in Portugal and EU wide databases, and addresses conceptual and practical questions: what type of societal landscape awareness can be monitored and by whom (e.g., individuals, specific social groups, society as a whole); what are the landscape dimensions that should be assessed; what are the limitations imposed by data-related constraints. By applying the methodology to build composite indicators to map landscape societal awareness, the paper shows the regional and local meaning of indicator approaches developed at European level, presents developments for downscaling to regional level, while introducing the social component to support sound policy development for European rural landscapes. (C) 2015 Published by Elsevier Ltd.",yes,"The abstract mentions the use of 'EU wide databases' for assessing agricultural landscapes, which meets all inclusion criteria.",
10.1002/vzj2.20384,Estimating soil moisture from environmental gamma radiation monitoring data,"Akter, Sonia; Huisman, Johan Alexander; Bogena, Heye Reemt",2024,"Soil moisture (SM) information is invaluable for a wide range of applications, including weather forecasting, hydrological and land surface modeling, and agricultural production. However, there is still a lack of sensing information that adequately represents root-zone SM for longer periods and larger spatial scales. One option for root-zone SM observation is terrestrial gamma radiation (TGR), as it is inversely related to SM. Hence, the near real-time data of more than 5000 environmental gamma radiation (EGR) monitoring stations archived by the EUropean Radiological Data Exchange Platform (EURDEP) is a potential source to develop a root-zone SM product for Europe without extra investments in SM sensors. This study aims to investigate to what extent the EURDEP data can be used for SM estimation. For this, two EGR monitoring stations were equipped with in situ SM sensors to measure reference SM. The terrestrial component of EGR was extracted after eliminating the contributions of rain washout and secondary cosmic radiation, and used to obtain a functional relationship with SM. We predicted the weekly volumetric SM with a root mean square error of 7%-9% from TGR measurements. Nevertheless, we believe that this technique, due to its greater penetration depth and long data legacy, can provide useful data complementary to satellite-based remote sensing techniques to estimate root-zone SM at the continental scale.An extensive early warning monitoring network for environmental gamma radiation (EGR) is maintained in Europe. Since soil moisture influences EGR, this database could be used to derive continental soil moisture products. To test this, two monitoring stations in Germany were selected and equipped with reference soil moisture sensors. From the terrestrial component of EGR, soil moisture was determined with an error of 7-9 vol.%.Information on the temporal dynamics of SM across a large area is vital for many sectors. An extensive network for monitoring EGR detectors that has been operated across Europe after the Chernobyl nuclear accident is a potential source for deriving continental-scale SM information without additional costs. We investigated how accurately SM can be estimated from the data of two of such detectors. The results showed that weekly SM estimates with an accuracy of 0.07-0.09 cm3 cm-3 are feasible after adequate data processing accounting for other factors affecting EGR. We also discussed possible sources that affected the accuracy of the SM estimates and provided directions for further research. Despite the current limitations, EGR data show potential for estimating SM across Europe.",yes,"The paper uses data from the EUropean Radiological Data Exchange Platform (EURDEP) to develop a soil moisture product for Europe, meeting all inclusion criteria.",EUropean Radiological Data Exchange Platform; EURDEP
10.3390/environments11070137,"Ecotoxicity of Pesticides Approved for Use in European Conventional or Organic Agriculture for Honeybees, Birds, and Earthworms","Goritschnig, Lena; Burtscher-Schaden, Helmut; Durstberger, Thomas; Zaller, Johann G.",2024,"Pesticides affect biota inside and outside agricultural fields due to their intrinsic mode of action. This study investigated whether pesticide active substances (AS) approved for conventional agriculture in Europe differ in their ecotoxicity from AS approved for organic agriculture. The evaluation was based on official ecotoxicological data for surrogate honeybee, bird, and earthworm species, which also serve as a reference for official environmental risk assessments in the pesticide authorization process. In October 2022, 268 chemical-synthetic AS approved for conventional and 179 nature-based AS approved for organic agriculture were listed in the EU Pesticide Database. Ecotoxicological data were only available for 254 AS approved for use in conventional agriculture and 110 AS approved for use in organic agriculture. The results showed a higher ecotoxicity of conventional AS: 79% (201 AS), 64% (163 AS) and 91% (230 AS) were moderately to acutely toxic to honeybees, birds, and earthworms, respectively, compared to 44% (48 AS), 14% (15 AS) and 36% (39 AS) of AS approved for organic agriculture. We have only considered the potential ecotoxicities of individual substances in this assessment; actual exposure in the field, where multiple AS formulations with other chemicals (including impurities) are applied, will be different. Nevertheless, these results emphasize that an increase in organic agriculture in Europe would reduce the ecotoxicological burden on biodiversity and associated ecosystem services.",yes,"The paper uses the EU Pesticide Database, a European-level data source related to agriculture, meeting all inclusion criteria.",EU Pesticide Database
10.3390/horticulturae9030316,Identification of Vitis vinifera L. Local Cultivars Recovered in Andalusia (Spain) by Using Microsatellite Markers,"Jimenez-Cantizano, Ana; Puig-Pujol, Anna; Arroyo-Garcia, Rosa",2023,"In Andalusia (Spain), there are different wine regions that have a great recognized tradition. In these regions, the cultivation of the vine is ancient and there are still vineyards planted with local varieties of Vitis vinifera L. that have not yet been identified. The aim of this research study was to identify 49 accessions of grapevine collected in the districts of four provinces in Andalusia (Spain). All samples were genotyped with 20 microsatellite markers in order to ascertain the identity and analyze the genetic diversity of the collected material. In total, 30 different genotypes were obtained, 22 of them which were identified with named, known varieties by comparison to the Spanish or European microsatellite databases, and eight which are referred to as new genotypes. All loci were polymorphic, and a total of 159 alleles were detected, ranging from 4 to 12 alleles per locus, with an average allele number of 7.95. The overall observed heterozygosity was 0.763 and was slightly higher than expected (0.715), while the gene diversity per locus varied between 0.167 (VVIN73) and 0.967 (VVMD5). A dendrogram representing the genetic similarities among cultivars was depicted using the UPGMA method to investigate their relationships. The eight new genotypes identified in this research work could represent ancient local varieties in danger of extinction. These new cultivars may be used to determine original wines.",yes,The paper uses 'European microsatellite databases' for comparison in a study on grapevine cultivars. This data source meets the inclusion criteria.,
10.1016/j.scitotenv.2020.141722,Monitoring of pesticides in ambient air: Prioritization of substances,"Hulin, Marion; Leroux, Carole; Mathieu, Aurelie; Gouzy, Aurelien; Berthet, Aurelie; Boivin, Arnaud; Bonicelli, Bernard; Chubilleau, Catherine; Hulin, Agnes; Garziandia, Eva Leoz; Mamy, Laure; Millet, Maurice; Pernot, Pierre; Quivet, Etienne; Scelo, Anne-Laure; Merlo, Mathilde; Ruelle, Bernadette; Bedos, Carole",2021,"Despite the richness of data collected on pesticide concentrations in ambient air in France, knowledge on this topic remains partial and heterogeneous in the absence of specific regulations. The population exposure remains thus difficult to estimate; therefore it was necessary to define modalities for implementing national monitoring of pesticides in ambient air in metropolitan France and in the overseas territories. The objective of this work was to identify which active substances (a.s.) have to be monitored in priority. As part of a collective expertise, a group of multidisciplinary experts has developed a method to rank active substances authorised as plant protection products, biocides and antiparasitic agents, which were available on the French market in 2015. A 3-steps approach has been developed. The first step consisted of a theoretical approach based on a hierarchy of substances according to four criteria: (a) national uses, (b) emission potential to the air, (c) persistence in the air, and (d) chronic toxicity. The three first criteria give information on their potential to be present in the atmosphere, and the fourth criterion allows to consider their potential of hazard. The second step was an observational approach based on existing database on pesticide air measurements in France. In the third step, both approaches were combined using decision trees to select priority pesticides. Among the 1316 a.s. first identified from the EU Pesticides database, 90 were selected, among which 43 required metrological and/or analytical development. The experts recommended confirming the relevance of performing a longer term monitoring of these a.s. after a one-year exploratory campaign. The proposed method is reproduceable, transparent, easy to update (e.g. in the light of a change in product authorization), and can be adapted to other agricultural and geographical conditions, and objectives (e.g. monitoring of the ecotoxicological effects of pesticides). (C) 2020 Published by Elsevier B.V.",yes,"The paper uses the 'EU Pesticides database', which is a European-level agricultural data source, meeting all inclusion criteria.",EU Pesticides database
10.1016/j.ecolecon.2016.06.006,Where have all the funds gone? Multiregional input-output analysis of the European Agricultural Fund for Rural Development,"Monsalve, Fabio; Enrique Zafrilla, Jorge; Cadarso, Maria-Angeles",2016,"The new European Agricultural Fund for Rural Development (EAFRD) was purposely established to contribute to the promotion of sustainable rural development throughout the EU community. This paper addresses the sustainability of the EAFRD from a triple bottom line perspective in a multiregional input-output model. This framework allows us to study both the trade relations within the EU target regions and also the relations of the EU with some other regions in the world. Additionally, the model allows us to determine the losses (leakages) or gains (boosts and feedbacks) of a wide range of effects. On the other hand, this framework allows a simultaneous consideration of socioeconomic and environmental fund effects to identify their causes and flows and to clarify and reallocate benefits and responsibilities across levels and regions. The estimation of direct and indirect impact effects in an EU country clarifies the following: a) how the leakages to other regions generate a final economic impact that redistributes the prior fund distribution; b) how relevant the countries' participation in global production chains are; and c) how the potential existence of an ecological unequal exchange is assessed. The main data originate from the WIOD database and the European Network for Rural Development. (C) 2016 Elsevier B.V. All rights reserved.",no,"The paper uses the WIOD (World Input-Output Database), which is a global dataset, violating the exclusion criterion for data to be exclusively European.",
10.1186/s12302-022-00622-2,"Reducing overall herbicide use may reduce risks to humans but increase toxic loads to honeybees, earthworms and birds","Cech, Ramona M.; Jovanovic, Suzanne; Kegley, Susan; Hertoge, Koen; Leisch, Friedrich; Zaller, Johann G.",2022,"Background Pesticide use has been associated with risks for human health and an overall decline in biodiversity. Although herbicides are the most commonly used pesticides worldwide, they have received less attention in this debate. We investigated the extent to which long-term trends in herbicide use in Austria influence potential toxic exposures to non-target organisms and potential risks to humans. We analyzed official sales data of 101 herbicide active ingredients (AIs) approved in Austria between 2010 and 2019 regarding their ecotoxicological properties based on lethal doses (LD50 and LC50) weighed by their persistence in the environment (DT50) for honeybees (Apis mellifera), earthworms (Eisenia fetida), and birds (Serinus serinus). Human health risks were qualitatively assessed based on official hazard statements for the AIs used. Results In Austria, herbicide amounts sold decreased significantly by 24% from 1480 to 1123 tonnes between 2010 and 2019. This also led to a considerable decrease in the amounts of AIs classified by H-statements of the EU Pesticides Database: - 71% acute inhalation toxicity, - 58% reproductive toxicity,- 47% specific target organ toxicity. Yet, 36% of herbicides used were still classified as highly hazardous pesticides according to the Pesticide Action Network. Surprisingly, over the same period, toxic loads to honeybees increased by 487% (oral exposure), while lethal toxic loads to earthworms increased by 498%, and to birds by 580%. This can be attributed to a shift toward the use of more acutely toxic and especially more persistent AIs. The most problematic AI for honeybees, earthworms, birds and humans was the highly persistent diquat. The further ranking of the most toxic herbicides varied considerably depending on the organism. It is important to note that this toxic load assessment, like official environmental risk assessments, evaluates the potential risk but not the actual fatalities or real-world exposure. Conclusions Our results show a trade-off between herbicide amounts and toxicological hazards to humans and other non-target organisms. These interdependencies need to be considered when implementing pesticide reduction targets to protect public health and biodiversity, such as the EU ' s farm-to-fork strategy, which aims to reduce the amounts and risks of synthetic pesticides.",yes,"The paper uses the 'EU Pesticides Database' to analyze herbicide trends, which is a European-level agricultural data source meeting all criteria.",EU Pesticides Database
10.1111/age.13396,Identification of population-informative markers from high-density genotyping data through combined feature selection and machine learning algorithms: Application to European autochthonous and cosmopolitan pig breeds,"Schiavo, Giuseppina; Bertolini, Francesca; Bovo, Samuele; Galimberti, Giuliano; Munoz, Maria; Bozzi, Riccardo; Candek-Potokar, Marjeta; Ovilo, Cristina; Fontanesi, Luca",2024,"Large genotyping datasets, obtained from high-density single nucleotide polymorphism (SNP) arrays, developed for different livestock species, can be used to describe and differentiate breeds or populations. To identify the most discriminating genetic markers among thousands of genotyped SNPs, a few statistical approaches have been proposed. In this study, we applied the Boruta algorithm, a wrapper of the machine learning random forest algorithm, on a database of 23 European pig breeds (20 autochthonous and three cosmopolitan breeds) genotyped with a 70k SNP chip, to pre-select informative SNPs. To identify different sets of SNPs, these pre-selected markers were then ranked with random forest based on their mean decrease accuracy and mean decrease gene indexes. We evaluated the efficiency of these subsets for breed classification and the usefulness of this approach to detect candidate genes affecting breed-specific phenotypes and relevant production traits that might differ among breeds. The lowest overall classification error (2.3%) was reached with a subpanel including only 398 SNPs (ranked based on their mean decrease accuracy), with no classification error in seven breeds using up to 49 SNPs. Several SNPs of these selected subpanels were in genomic regions in which previous studies had identified signatures of selection or genes associated with morphological or production traits that distinguish the analysed breeds. Therefore, even if these approaches have not been originally designed to identify signatures of selection, the obtained results showed that they could potentially be useful for this purpose.",yes,"The paper uses a database of 23 European pig breeds, which is a European-level agricultural dataset, meeting all inclusion criteria.",
10.1016/j.scitotenv.2016.09.084,"Monitoring, sources, receptors, and control measures for three European Union watch list substances of emerging concern in receiving waters - A 20 year systematic review","Tiedeken, Erin Jo; Tahar, Alexandre; McHugh, Brendan; Rowan, Neil J.",2017,"Pollution of European receiving waters with contaminants of emerging concern (CECs), such as with 17-beta-estradiol (a natural estrogenic hormone, E2), along with pharmaceutically -active compounds diclofenac (an anti-inflammatory drug, DCL) and 17-alpha-ethynylestradiol (a synthetic estrogenic hormone, EE2)) is a ubiquitous phenomenon. These three CECs were added to the EU watch list of emerging substances to be monitoring in 2013, which was updated in 2015 to comprise 10 substances/groups of substances in the field of water policy. A systematic literature review was conducted of 3952 potentially relevant articles over period 1995 to 2015 that produced a new EU-wide database consisting of 1268 publications on DCL, E2 and EE2. European surface water concentrations of DCL are typically reported below the proposed annual average environmental quality standard (AA EQS) of 100 ng/l, but that exceedances frequently occur. E2 and EE2 surface water concentrations are typically below 50 ng/l and 10 ng/1 respectively, but these values greatly exceed the proposed AA EQS values for these compounds (0.04 and 0.035 ng/l respectively). However, levels of these CECs are frequently reported to be disproportionately high in EU receiving waters, particularly in effluents at control points that require urgent attention. Overall it was found that DCL and EE2 enter European aquatic environment mainly following human consumption and excretion of therapeutic drugs, and by incomplete removal from influent at urban wastewater treatment plants (WWTPs). E2 is a natural hormone excreted by humans which also experiences incomplete removal during WWTPs treatment. Current conventional analytical chemistry methods are sufficiently sensitive for the detection and quantification of DCL but not for E2 and EE2, thus alternative, ultra-trace, time-integrated monitoring techniques such as passive sampling are needed to inform water quality for these estrogens. DCL appears resistant to conventional wastewater treatment while E2 and EE2 have high removal efficiencies that occur through biodegradation or sorption to organic matter. There is a pressing need to determine fate and behaviour of these CECs in European receiving waters such as using GIS-modelling of river basins as this will identify pressure points for informing priority decision making and alleviation strategies for upgrade of WWTPs and for hospital effluents with advanced treatment technologies. More monitoring data for these CECs in receiving waters is urgently needed for EU legislation and effective risk management. (C) 2016 Elsevier B.V. All rights reserved.",yes,"The paper describes the production of a 'new EU-wide database' on contaminants in European waters, a field related to agriculture, which meets all inclusion criteria.",
10.1002/jssc.201900823,Development of multi-response optimization and quadratic calibration curve for determination of ten pesticides in complex sample matrices using QuEChERS dispersive liquid-liquid microextraction followed by gas chromatography,"Balsini, Parvaneh; Parastar, Hadi",2019,"In this study, QuEChERS combined with dispersive liquid-liquid microextraction is developed for extraction of ten pesticides in complex sample matrices of water and milk. In this regard, effective factors of proposed extraction technique combined with gas chromatography with flame ionization detector were designed, modeled, and optimized using central composite design, multiple linear regression, and Nelder-Mead simplex optimization. Later, univariate calibration model for ten pesticides was developed in concentration range of 0.5-100 ng/mL. Surprisingly, quadratic calibration behavior was observed for some of the pesticides. In this regard, Mandel's test was used for evaluating linearity and types of calibration equation. Finally, four pesticides followed linear calibration curve with sensitivity (0.23-0.66 mL/ng), analytical sensitivity (0.20-0.32), regression coefficient (0.988-0.995), limit of detection (0.39-1.83 ng/mL), and limit of quantitation (1.30-6.10 ng/mL) and six of them followed quadratic calibration curve with sensitivity (0.18-0.93 mL/ng), analytical sensitivity (0.25-0.86), regression coefficient (0.944-0.999), limit of detection (0.59-1.92 ng/mL), and limit of quantitation (1.96-6.40 ng/mL). The calculated limits of detection were below the maximum residue limits according to European Union pesticides database of European Commission. Finally, the proposed analytical method was used for determination of ten pesticides in water and milk samples.",yes,"The paper references the 'European Union pesticides database', which is a European-level agricultural data source, meeting all inclusion criteria.",European Union pesticides database
