"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"AgriColMap: Aerial-Ground Collaborative 3D Mapping for Precision Farming","C. Potena; R. Khanna; J. Nieto; R. Siegwart; D. Nardi; A. Pretto","Department of Computer, Control, and Management Engineering “Antonio Ruberti,”, Sapienza University of Rome, Rome, Italy; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Department of Computer, Control, and Management Engineering “Antonio Ruberti,”, Sapienza University of Rome, Rome, Italy; Department of Computer, Control, and Management Engineering “Antonio Ruberti,”, Sapienza University of Rome, Rome, Italy",IEEE Robotics and Automation Letters,"12 Feb 2019","2019","4","2","1085","1092","The combination of aerial survey capabilities of unmanned aerial vehicles (UAVs) with targeted intervention abilities of agricultural unmanned ground vehicles (UGVs) can significantly improve the effectiveness of robotic systems applied to precision agriculture. In this context, building and updating a common map of the field is an essential but challenging task. The maps built using robots of different types show differences in size, resolution, and scale, the associated geolocation data may be inaccurate and biased while the repetitiveness of both visual appearance and geometric structures found within agricultural contexts render classical map merging techniques ineffective. In this letter, we propose AgriColMap, a novel map registration pipeline that leverages a grid-based multimodal environment representation, which includes a vegetation index map and a digital surface model. We cast the data association problem between maps built from UAVs and UGVs as a multimodal, large displacement dense optical flow estimation. The dominant, coherent flows, selected using a voting scheme, are used as point-to-point correspondences to infer a preliminary nonrigid alignment between the maps. A final refinement is then performed, by exploiting only meaningful parts of the registered maps. We evaluate our system using real-world data for three fields with different crop species. The results show that our method outperforms several state-of-the-art map registration and matching techniques by a large margin, and has a higher tolerance to large initial misalignments. We release an implementation of the proposed approach along with the acquired datasets with this letter.","2377-3766","","10.1109/LRA.2019.2894468","European Commission(grant numbers:H2020-ICT-644227); Swiss State Secretariat for Education, Research and Innovation(grant numbers:15.0029); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8620543","Robotics in Agriculture and Forestry;Mapping;Multi-Robot Systems","Three-dimensional displays;Agriculture;Visualization;Image reconstruction;Simultaneous localization and mapping;Standards","","80","","37","IEEE","21 Jan 2019","","","IEEE","IEEE Journals"
"Measuring Ground Subsidence in Ha Noi Through the Radar Interferometry Technique Using TerraSAR-X and Cosmos SkyMed Data","D. H. T. Minh; Q. C. Tran; Q. N. Pham; T. T. Dang; D. A. Nguyen; I. El-Moussawi; T. Le Toan","UMR TETIS, Institut national de Recherche en Sciences et Technologies pour l’Environnement et l’Agriculture (IRSTEA), University of Montpellier, Montpellier, France; Institute of Geological Sciences, Vietnam Academy of Science and Technology, Ha Noi, Vietnam; Hanoi University of Natural Resources & Environment, Ha Noi, Vietnam; National Center for Water Resources Planning and Investigation, Ha Noi, Vietnam; Institute of Geological Sciences, Vietnam Academy of Science and Technology, Ha Noi, Vietnam; UMR TETIS, Institut national de Recherche en Sciences et Technologies pour l’Environnement et l’Agriculture (IRSTEA), University of Montpellier, Montpellier, France; Centre d’ Etudes Spatiales de la Biosphere (CESBIO), Toulouse, France",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"26 Nov 2019","2019","12","10","3874","3884","Multitemporal synthetic aperture radar (SAR) interferometry (InSAR) is a widely used technique to measure the ground subsidence and has already shown its ability to map such phenomena on a large spatial scale with millimetric accuracy from space. In Vietnam, to have independent SAR data for surface risk applications, a new X-band SAR mission (JV-LOTUSat) has been scheduled for launch for the 2019-2020 timeframe. However, Vietnam is located in tropical regions where their conditions are impacted by strong atmosphere. The aim of this article is to provide a better understanding of the capabilities of the X-band for estimating the ground subsidence under tropical atmospheric conditions. Analysis is carried out on two stacks, TerraSAR-X and Cosmos SkyMed X-band, from 2011 to 2014 in Ha Noi. We show that the results on the ground subsidence from InSAR processing can describe consistently the subsidence area based on ground measurements. This article demonstrates that the InSAR technique can be effective at detecting and estimating the subsidence phenomena even with the X-band and under conditions typical of tropical regions. The displacement results from TerraSAR-X and Cosmos SkyMed datasets are consistent, with a correlation coefficient (R2) of 0.91 for the period during which their coverage overlaps. Groundwater overexploitation is one of the main causes of the ground subsidence in Ha Noi. This study provides strong support for the scientific potential of the X-band SAR space-borne mission in Vietnam and other tropical countries because it demonstrates the feasibility of the ground subsidence estimates by the X-band SAR, even in conditions impacted by strong atmosphere.","2151-1535","","10.1109/JSTARS.2019.2937398","European Space Agency; Centre National d’ Etudes Spatiales; Terre, Ocean, Surfaces Continentales, Atmosphere; Institut National de Recherche en Sciences et Technologies pour l'Environnement et l'Agriculture; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8827271","Atmospheric phase screen (APS);ground subsidence;groundwater;Ha Noi;JV-LOTUSat;multitemporal synthetic aperture radar interferometry (InSAR);permanent scatterers/distributed scatterers (PS/DS) processing;synthetic aperture radar (SAR);tropical region;X-band","Synthetic aperture radar;Urban areas;Strain;Geologic measurements;Atmosphere;Decorrelation;Spaceborne radar","","19","","41","IEEE","9 Sep 2019","","","IEEE","IEEE Journals"
"Vid2Cuts: A Framework for Enabling AI-Guided Grapevine Pruning","S. Häring; S. Folawiyo; M. Podguzova; S. krauß; D. Stricker","Department of Computer Science, University of Kaiserslautern-Landau (RPTU), Kaiserslautern, Germany; Department of Computer Science, University of Kaiserslautern-Landau (RPTU), Kaiserslautern, Germany; Department of Computer Science, University of Kaiserslautern-Landau (RPTU), Kaiserslautern, Germany; Department of Augmented Vision, German Research Center for Artificial Intelligence (DFKI), Kaiserslautern, Germany; Department of Computer Science, University of Kaiserslautern-Landau (RPTU), Kaiserslautern, Germany",IEEE Access,"11 Jan 2024","2024","12","","5814","5836","Recent advances in machine learning and computer vision promoted a surge in the development of AI-based approaches aimed at improving various agricultural tasks. In this work, we focus on grapevine pruning, which is one of the labor-intensive tasks in viticulture that requires experienced workers and has a huge impact on grapevine health, future yields and grape quality. Our objective is to develop an AI-based application that provides pruning suggestions according to the “gentle pruning” strategy enabling non-experts in the field to easily engage in the process. To achieve that, we have to deal with multiple challenges such as a large number of grapevine varieties, complicated outdoor conditions characterized by varied light, weather and complex grapevine structures with multiple occlusions. In this work, we present a framework, which allows the generation of pruning suggestions using a video recorded by a smartphone and visualize them in a mobile AR application. Thus, our contributions are the following: 1) we present the collection of a large image segmentation dataset of dormant grapevines; 2) we propose a novel distributed approach to generate pruning suggestions via a semantic 3D grapevine model generated from a smartphone video; 3) we propose a mobile AR application to visualize the pruning suggestions. Results show the robustness of our approach to outdoor conditions as well as reasonable pruning suggestions according to evaluation by domain experts in 71% of cases. We demonstrate the main challenges that must be addressed for such an application and propose a distributed solution to handle them.","2169-3536","","10.1109/ACCESS.2024.3350432","3rd Call for European Innovation Partnership Agricultural Productivity and Sustainability (EIP-Agri); European Agricultural Fund for Rural Development (EAFRD) of the Ministry of Economy, Transport, Agriculture, and Viticulture of Rhineland-Palatinate(grant numbers:44-10_430 (3. Call_GDV_KI-Rebschnitt)); Federal Ministry of Education and Research Germany under the Project DECODE(grant numbers:01IW21001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10384649","3D reconstruction;augmented reality;computer vision;deep learning;grapevine pruning;semantic segmentation","Three-dimensional displays;Image reconstruction;Cameras;Semantics;Simultaneous localization and mapping;Augmented reality;Computer vision;Machine learning;Agricultural engineering;Crop yield;Smart phones;Video recording","","8","","87","CCBY","8 Jan 2024","","","IEEE","IEEE Journals"
"Temporal- and Viewpoint-Invariant Registration for Under-Canopy Footage using Deep-Learning-based Bird’s-Eye View Prediction","J. Zhou; R. Mascaro; C. Cadena; M. Chli; L. Teixeira","Vision for Robotics Lab, ETH Zurich and University of Cyprus; Vision for Robotics Lab, ETH Zurich and University of Cyprus; Robotic Systems Lab, ETH Zurich; Vision for Robotics Lab, ETH Zurich and University of Cyprus; Vision for Robotics Lab, ETH Zurich and University of Cyprus",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","61","68","Conducting visual assessments under the canopy using mobile robots is an emerging task in smart farming and forestry. However, it is challenging to register images across different data-collection days, especially across seasons, due to the self-occluding geometry and temporal dynamics in forests and orchards. This paper proposes a new approach for registering under-canopy image sequences in general and in these situations. Our methodology leverages standard GPS data and deep-learning-based perspective to bird’s-eye view conversion to provide an initial estimation of the positions of the trees in images and their association across datasets. Furthermore, it introduces an innovative strategy for extracting tree trunks and clean ground surfaces from noisy and sparse 3D reconstructions created from the image sequences, utilizing these features to achieve precise alignment. Our robust alignment method effectively mitigates position and scale drift, which may arise from GPS inaccuracies and Sparse Structure from Motion (SfM) limitations. We evaluate our approach on three challenging real-world datasets, demonstrating that our method outperforms ICP-based methods on average by 50%, and surpasses FGR and TEASER++ by over 90% in alignment accuracy. These results highlight our method’s cost efficiency and robustness, even in the presence of severe outliers and sparsity. https://github.com/VIS4ROB-lab/bev_undercanopy_registration","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802707","European Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802707","","Surface cleaning;Smart agriculture;Surface reconstruction;Accuracy;Structure from motion;Feature extraction;Robustness;Image sequences;Standards;Global Positioning System","","1","","33","IEEE","25 Dec 2024","","","IEEE","IEEE Conferences"
"An Effective Multi-Cue Positioning System for Agricultural Robotics","M. Imperoli; C. Potena; D. Nardi; G. Grisetti; A. Pretto","Universita degli Studi di Roma La Sapienza, Roma, Lazio, IT; Universita degli Studi di Roma La Sapienza, Roma, Lazio, IT; Universita degli Studi di Roma La Sapienza, Roma, Lazio, IT; Universita degli Studi di Roma La Sapienza, Roma, Lazio, IT; Universita degli Studi di Roma La Sapienza, Roma, Lazio, IT",IEEE Robotics and Automation Letters,"8 Aug 2018","2018","3","4","3685","3692","The self-localization capability is a crucial component for Unmanned Ground Vehicles in farming applications. Approaches based solely on visual cues or on a low-cost Global Positioning System (GPS) are easily prone to fail in such scenarios. In this letter, we present a robust and accurate three-dimensional (3-D) global pose estimation framework, designed to take full advantage of heterogeneous sensory data. By modeling the pose estimation problem as a pose graph optimization, our approach simultaneously mitigates the cumulative drift introduced by motion estimation systems (wheel odometry, visual odometry, etc) and the noise introduced by raw GPS readings. Along with a suitable motion model, our system also integrates two additional types of constraints, namely, a Digital Elevation Model and a Markov Random Field assumption. We demonstrate how using these additional cues substantially reduces the error along the altitude axis and, moreover, how this benefit spreads to the other components of the state. We report exhaustive experiments combining several sensor setups, showing accuracy improvements ranging from 37% to 76% with respect to the exclusive use of a GPS sensor. We show that our approach provides accurate results even if the GPS unexpectedly changes positioning mode. The code of our system along with the acquired datasets is released with this letter.","2377-3766","","10.1109/LRA.2018.2855052","European Community(grant numbers:H2020-ICT-644227-Flourish); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8409986","Robotics in agriculture and forestry;localization and sensor fusion","Global Positioning System;Robot sensing systems;Optimization;Pose estimation;Agriculture;Robustness","","35","","30","IEEE","11 Jul 2018","","","IEEE","IEEE Journals"
"Analyzing Impact of Time on Early Detection of Rainfall Event","M. S. Pathan; M. Jain; A. Nag; T. A. Skaif; S. Dev","ADAPT SFI Research Centre, Dublin, Ireland; ADAPT SFI Research Centre, Dublin, Ireland; School of Electrical and Electronic Engineering, University College, Dublin, Ireland; Information Technology Group, Wageningen University and Research, The Netherlands; ADAPT SFI Research Centre, Dublin, Ireland",2021 Photonics & Electromagnetics Research Symposium (PIERS),"3 Feb 2022","2021","","","1985","1989","Rainfall is a critical feature of a climatic system, which has a chaotic impact on agriculture, water resource management and biological systems. An early and accurate prediction of rainfall is a very important task and has vital effects on human life. However rainfall prediction is a challenging task in meteorology. Rainfall data mostly have high inconstancy and irregular patterns which are rare in other time series data. The rainfall data changes greatly with time, so the time factor has a high importance in such time series data. In order to develop efficient forecast models, one should deeply analyze the effect of time on prediction accuracy. Therefore, in this paper, we analyze how early we can predict a rainfall event with accuracy. We have performed the experiments on a 5-year daily rainfall data obtained from National Oceanic and Atmospheric Administration (NOAA) at 1-, 2-, 3-, and 4-day prior forecasting horizons using a machine learning technique to observe the trends in the prediction accuracy. Furthermore, we have also identified some most important input features from the dataset which plays a major role in the prediction of a rainfall event. Our results conclude that average wind speed and minimum temperature are most important weather variables in classifying rainfall events. We also observe that the forecasting error gradually increases with increasing lead times.","1559-9450","978-1-7281-7247-7","10.1109/PIERS53385.2021.9695104","European Regional Development Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9695104","","Atmospheric modeling;Wind speed;Time series analysis;Weather forecasting;Predictive models;US Government agencies;Time factors","","3","","13","IEEE","3 Feb 2022","","","IEEE","IEEE Conferences"
"Detection of Tomato Leaf Diseases for Agro-Based Industries Using Novel PCA DeepNet","K. Roy; S. S. Chaudhuri; J. Frnda; S. Bandopadhyay; I. J. Ray; S. Banerjee; J. Nedoma","Department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; Department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; Department of Quantitative Methods and Economic Informatics, Faculty of Operation and Economics of Transport and Communication, University of Zilina, Zilina, Slovakia; Department of Electronics and Communication Engineering, University of Engineering and Management, Kolkata, India; Department of Electronics and Communication Engineering, University of Engineering and Management, Kolkata, India; Department of Electronics and Communication Engineering, Budge Budge Institute of Technology, Kolkata, India; Department of Telecommunications, VSB—Technical University of Ostrava, Ostrava, Czech Republic",IEEE Access,"16 Feb 2023","2023","11","","14983","15001","The advancement of Deep Learning and Computer Vision in the field of agriculture has been found to be an effective tool in detecting harmful plant diseases. Classification and detection of healthy and diseased crops play a very crucial role in determining the rate and quality of production. Thus the present work highlights a well-proposed novel method of detecting Tomato leaf diseases using Deep Neural Networks to strengthen agro-based industries. The present novel framework is utilized with a combination of classical Machine Learning model Principal Component Analysis (PCA) and a customized Deep Neural Network which has been named as PCA DeepNet. The hybridized framework also consists of Generative Adversarial Network (GAN) for obtaining a good mixture of datasets. The detection is carried out using the Faster Region-Based Convolutional Neural Network (F-RCNN). The overall work generated a classification accuracy of 99.60% with an average precision of 98.55%; giving a promising Intersection over Union (IOU) score of 0.95 in detection. Thus the presented work outperforms any other reported state-of-the-art.","2169-3536","","10.1109/ACCESS.2023.3244499","Operational Program Integrated Infrastructure 2014–2020 of the Project Innovative Solutions for Propulsion, Power and Safety Components of Transport Vehicles(grant numbers:ITMS 313011V334); European Regional Development Fund; Ministry of Education, Youth and Sports of the Czech Republic conducted by VSB—Technical University of Ostrava, Czechia(grant numbers:SP2023/18); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10042407","Tomato leaf diseases;artificial intelligence;deep learning;computer vision;generative adversarial networks;convolutional neural network;faster region-based convolutional neural network","Diseases;Deep learning;Feature extraction;Principal component analysis;Convolutional neural networks;Generative adversarial networks;Computer architecture;Crops","","81","","36","CCBY","13 Feb 2023","","","IEEE","IEEE Journals"
"Video-Based Fruit Detection and Tracking for Apple Counting and Mapping","J. Gené-Mola; M. Felip-Pomés; F. Net-Barnés; J. -R. Morros; J. C. Miranda; J. Arnó; L. Asín; J. Lordan; J. Ruiz-Hidalgo; E. Gregorio","Fruitcentre, Parc Científic i Tecnològic Agroalimentari de Gardeny (PCiTAL), Institute of AgriFood Research and Technology (IRTA), Lleida, Catalonia, Spain; Department of Agricultural and Forest Sciences and Engineering, Research Group in AgroICT& Precision Agriculture – GRAP, Universitat de Lleida (UdL) – Agrotecnio-CERCA Center, Lleida, Catalonia, Spain; Computer Vision Center, Campus UAB, Barcelona, Catalonia, Spain; Department of Signal Theory and Communications, Universitat Politècnica de Catalunya, Barcelona, Catalonia, Spain; Department of Agricultural and Forest Sciences and Engineering, Research Group in AgroICT& Precision Agriculture – GRAP, Universitat de Lleida (UdL) – Agrotecnio-CERCA Center, Lleida, Catalonia, Spain; Department of Agricultural and Forest Sciences and Engineering, Research Group in AgroICT& Precision Agriculture – GRAP, Universitat de Lleida (UdL) – Agrotecnio-CERCA Center, Lleida, Catalonia, Spain; Fruitcentre, Parc Científic i Tecnològic Agroalimentari de Gardeny (PCiTAL), Institute of AgriFood Research and Technology (IRTA), Lleida, Catalonia, Spain; Fruitcentre, Parc Científic i Tecnològic Agroalimentari de Gardeny (PCiTAL), Institute of AgriFood Research and Technology (IRTA), Lleida, Catalonia, Spain; Department of Signal Theory and Communications, Universitat Politècnica de Catalunya, Barcelona, Catalonia, Spain; Department of Agricultural and Forest Sciences and Engineering, Research Group in AgroICT& Precision Agriculture – GRAP, Universitat de Lleida (UdL) – Agrotecnio-CERCA Center, Lleida, Catalonia, Spain",2023 IEEE International Workshop on Metrology for Agriculture and Forestry (MetroAgriFor),"12 Feb 2024","2023","","","301","306","Automatic fruit counting systems have garnered interest from farmers and agronomists to monitor fruit production, predict yields in advance, and identify production variability across orchards. However, accurately counting fruits poses challenges, particularly due to occlusions. This study proposes a multi-view sensing approach using continuous motion videos captured by a camera moved along the row of trees, followed by fruit detection in all video frames and application of Multi-Object Tracking (MOT) algorithms to prevent double-counting. Three tracking methods, namely SORT, DeepSORT, and ByteTrack, are compared for fruit counting using the YOLOv5x object detector. The methodology is applied to map fruit production in an experimental apple orchard at two different dates: four weeks and one week before harvest. The results demonstrate that ByteTrack (MOTA=0.682; IDF1=0.837; HOTA=0.689) outperforms SORT and DeepSORT, indicating its superior tracking performance. Computational efficiency analysis reveals similar processing times between SORT and ByteTrack (about 15 ms), while DeepSORT requires significantly more processing time per image (128 ms). Fruit counting evaluation shows reasonably accurate yield predictions on both dates, with reduced errors and improved performance closer to the harvest date (MAPE=7.47 %; $R^{2}$=0.70). The system proves effective in estimating orchard fruit production using computer vision technology, offering valuable insights for yield forecasting. These findings contribute to optimizing fruit production and supporting precision agriculture practices. The code and the dataset have been made publicly available and a video visualization of results is accessible at http://www.grap.udl.cat/en/publications/video_fruit_counting.","","979-8-3503-1272-0","10.1109/MetroAgriFor58484.2023.10424135","Generalitat de Catalunya; European Social Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10424135","Yield prediction;Yield mapping;Fruit Tracking;Multi-Object-Tracking;Precision Agriculture","Computer vision;Tracking;System performance;Production;Cameras;Forecasting;Videos","","4","","19","IEEE","12 Feb 2024","","","IEEE","IEEE Conferences"
"Selection of PolSAR Observables for Crop Biophysical Variable Estimation With Global Sensitivity Analysis","E. Erten; G. Taşkin; J. M. Lopez-Sanchez","Faculty of Science, Technology, Engineering and Mathematics, The Open University, Milton Keynes, U.K; Institute of Earthquake Engineering and Disaster Management, Istanbul Technical University, Istanbul, Turkey; Institute for Computer Research, University of Alicante, Alicante, Spain",IEEE Geoscience and Remote Sensing Letters,"22 Apr 2019","2019","16","5","766","770","The role of global sensitivity analysis (GSA) is to quantify and rank the most influential features for biophysical variable estimation. In this letter, an approximation model, called high-dimensional model representation (HDMR), is utilized to develop a regression method in conjunction with a GSA in the context of determining key input drivers in the estimation of crop biophysical variables from polarimetric synthetic aperture radar data. A multitemporal Radarsat-2 data set is used for the retrieval of three biophysical variables of barley: leaf area index, normalized difference vegetation index, and Biologische Bundesanstalt, Bundessortenamt und CHemische Industrie stage. The HDMR technique is first adopted to estimate a regression model with all available polarimetric features for each biophysical parameter, and sensitivity indices of each feature are then derived to explain the original space with a smaller number of features in which a final regression model is established. To evaluate the applicability of this methodology, root-mean square and coefficient of determination were performed under different amounts of samples. Results highlight that HDMR can be used effectively in biophysical variable estimation for not only reducing computational cost but also for providing a robust regression.","1558-0571","","10.1109/LGRS.2019.2891953","Scientific Research Projects Coordination of Istanbul Technical University(grant numbers:39807,MGA-2018-41152); Spanish Ministry of Economy, Industry and Competitiveness; State Agency of Research (AEI); European Funds for Regional Development (FEDER)(grant numbers:TEC2017-85244-C2-1-P); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8632689","Agriculture;global sensitivity analysis (GSA);polarimetry;Radarsat-2;synthetic aperture radar","Agriculture;Biological system modeling;Estimation;Sensitivity analysis;Monitoring;Indexes","","18","","18","IEEE","1 Feb 2019","","","IEEE","IEEE Journals"
"Spectral and Spatial Classification of Hyperspectral Images Based on ICA and Reduced Morphological Attribute Profiles","N. Falco; J. A. Benediktsson; L. Bruzzone","Faculty of Electrical and Computer Engineering, University of Iceland, Reykjavik, Iceland; Faculty of Electrical and Computer Engineering, University of Iceland, Reykjavik, Iceland; Department of Information Engineering and Computer Science, University of Trento, Trento, Italy",IEEE Transactions on Geoscience and Remote Sensing,"11 Aug 2015","2015","53","11","6223","6240","The availability of hyperspectral images with improved spectral and spatial resolutions provides the opportunity to obtain accurate land-cover classification. In this paper, a novel methodology that combines spectral and spatial information for supervised hyperspectral image classification is proposed. A feature reduction strategy based on independent component analysis is the main core of the spectral analysis, where the exploitation of prior information coupled to the evaluation of the reconstruction error assures the identification of the best class-informative subset of independent components. Reduced attribute profiles (APs), which are designed to address well-known issues related to information redundancy that affect the common morphological APs, are then employed for the modeling and fusion of the contextual information. Four real hyperspectral data sets, which are characterized by different spectral and spatial resolutions with a variety of scene typologies (urban, agriculture areas), have been used for assessing the accuracy and generalization capabilities of the proposed methodology. The obtained results demonstrate the classification effectiveness of the proposed approach in all different scene typologies, with respect to other state-of-the-art techniques.","1558-0644","","10.1109/TGRS.2015.2436335","research funds of the University of Iceland; research funds of the University of Trento; European Union's Seventh Framework Program (FP7/2007-2013) Theme Space project North State(grant numbers:606962); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7147815","Dimensionality reduction;hyperspectral images;independent component analysis (ICA);mathematical morphology (MM);reduced attribute profiles (rAPs);remote sensing (RS);supervised classification;Dimensionality reduction;hyperspectral images;independent component analysis (ICA);mathematical morphology (MM);reduced attribute profiles (rAPs);remote sensing (RS);supervised classification","Feature extraction;Hyperspectral imaging;Data mining;Matrix decomposition;Training;Spectral analysis","","86","","48","IEEE","2 Jul 2015","","","IEEE","IEEE Journals"
"Crop classification from satellite image sequences using a two-stream network with temporal self-attention","A. Stergioulas; K. Dimitropoulos; N. Grammalidis","Information Technologies Institute, Centre for Research and Technology Hellas, Thessaloniki, Greece; Information Technologies Institute, Centre for Research and Technology Hellas, Thessaloniki, Greece; Information Technologies Institute, Centre for Research and Technology Hellas, Thessaloniki, Greece",2022 IEEE International Conference on Imaging Systems and Techniques (IST),"20 Jul 2022","2022","","","1","6","In recent years the availability of satellite image observations of Earth has been increasing, creating opportunities for automated methods to be applied in tasks with significant economic importance, such as agricultural parcel crop classification. Designing and implementing automated methods that can efficiently interpret satellite images and handle their temporal nature poses a significant challenge in remote sensing. Deep learning models have proven to be able to leverage these type of data, taking into consideration both their spatial as well as temporal nature. Building on a state-of-the-art architecture using self-attention to classify crops captured in satellite images time series, we introduce two changes in order to better capture the crop phenology. Specifically, the calculation of the self-attention Query is performed by a Temporal Convolutional Network (TCN), while the TCN output is also taken under consideration for the final classification. Moreover, we utilize the temporal differences between consecutive time steps to create an auxiliary time series that can be employed alongside the original time series, in a two-stream architecture, that proves to be capable of further improving performance. We also conduct a detailed ablation study to assess the impact of these contributions. The proposed model was able to produce results that exceed the state-of-the-art on the publicly available Sentinel2-Agri dataset.","1558-2809","978-1-6654-8102-1","10.1109/IST55454.2022.9827752","European Union(grant numbers:T1EDK-01577 ARTEMIS,T2EDK-04396); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9827752","Remote sensing;Crop Classification;Deep Learning;Self-Attention;Time Series Classification","Satellites;Biological system modeling;Time series analysis;Crops;Imaging;Streaming media;Transformers","","3","","25","IEEE","20 Jul 2022","","","IEEE","IEEE Conferences"
"Performance Analysis of Standalone UWB Positioning Inside Forest Canopy","Z. Liu; H. Kaartinen; T. Hakala; J. Hyyppä; A. Kukko; R. Chen","Department of Remote Sensing and Photogrammetry, National Land Survey of Finland, Finnish Geospatial Research Institute, Espoo, Finland; Department of Remote Sensing and Photogrammetry, National Land Survey of Finland, Finnish Geospatial Research Institute, Espoo, Finland; Department of Remote Sensing and Photogrammetry, National Land Survey of Finland, Finnish Geospatial Research Institute, Espoo, Finland; Department of Remote Sensing and Photogrammetry, National Land Survey of Finland, Finnish Geospatial Research Institute, Espoo, Finland; Department of Remote Sensing and Photogrammetry, National Land Survey of Finland, Finnish Geospatial Research Institute, Espoo, Finland; State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, Hubei, China",IEEE Transactions on Instrumentation and Measurement,"20 Jun 2024","2024","73","","1","14","A precise and reliable 2-D/3-D positioning solution is a significant advancement for robotics-assisted surveying in forestry automation. Ultrawideband (UWB) positioning, an outstanding technology for high accuracy and high robustness positioning solutions, has emerged as the most promising candidate to serve this application. It has the potential to reduce the meter-level positioning accuracy of the global navigation satellite system (GNSS) inside forest canopies down to the decimeter level independent of other sensors/measurements. However, to date, little is known about the actual performance of standalone UWB positioning in these environments. In this article, a detailed performance analysis of a standalone UWB positioning system in a GNSS-denied forest environment with slight and serious non-line-of-sight (NLOS) propagations was performed. Positioning accuracy and the effect of the positioning update rate on the accuracy, as well as the time consumption for different positioning methods, were analyzed based on real-world datasets. The results show that the standalone UWB positioning system is able to achieve decimeter-level positioning accuracy that is better than 0.3 m in the OXY plane inside the forest canopy even in the presence of severe NLOS propagations. Therefore, this study provides a valuable reference for positioning solutions in robotics-assisted surveying for forestry automation and also in other location-based applications.","1557-9662","","10.1109/TIM.2024.3413139","Academy of Finland through the UNITE Flagship(grant numbers:337656); Capturing Structural and Functional Diversity of Trees and Tree Communities for Supporting Sustainable Use of Forests / Consortium: Diversity4Forests(grant numbers:338644); Feasibility of Inside-Canopy UAV Laser Scanning for Automated Tree Quality Surveying / Consortium: Quality4Trees(grant numbers:334002); Ministry of Agriculture and Forestry of Finland and European Union NextGenerationEU through the project IlmoStar(grant numbers:VN/27353/2022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555367","Forest canopy;forestry automation;global navigation satellite system (GNSS);positioning;ultrawideband (UWB)","Forestry;Distance measurement;Accuracy;Robot sensing systems;Global navigation satellite system;Calibration;Antenna measurements","","2","","36","CCBY","12 Jun 2024","","","IEEE","IEEE Journals"
"Remote Sensing For Assessing Drought Insurance Claims in Central Europe","K. Heidler; A. Fietzke","Technische Universität München, Munich, Germany; itestra GmbH, Munich, Germany",IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium,"14 Nov 2019","2019","","","7306","7309","In this study, the viability of assessing drought insurance claims via remote sensing is explored. Time series of satellite images from the Sentinel-2 mission and weather data from the European Climate Assessment & Dataset are used to fit classifiers on historical loss data from an agricultural insurance. Two different approaches for training classifiers are explored, designing neural networks to learn directly on the time series and transforming the data to a fixed-size representation to enable the use of other methods. It is shown that in this case the second approach yields much better results, as careful feature engineering combined with more rigid methods like gradient boosting leads to less overfitting compared to the neural network approach.Compared to existing approaches, the proposed methods allow for analyzing the situation on a per-field level while using high resolution imagery (Sentinel-2) over a large geographic area.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8898926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8898926","Agriculture;Remote sensing;Machine learning","Meteorology;Time series analysis;Remote sensing;Indexes;Insurance;Satellites;Neural networks","","1","","13","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
